BehaviorSpace results (NetLogo 5.2.1),,,,,,,,,,,,,,,,,,,,,,,
INDISIM3.nlogo,,,,,,,,,,,,,,,,,,,,,,,
25_simulations,,,,,,,,,,,,,,,,,,,,,,,
08/15/2016 08:44:37:480 -0400,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,
0,30,0,30,,,,,,,,,,,,,,,,,,,,
[run number],inhibitory_k,mass_reproduction,initial_local_nutrient,viability_time,yield,length_time_feed,yield-2,availability_k,uptake_k,Bioreactor,out_reservoir_nutrient,initial_bacteria_2,maintenance_k,in_out_percent,fed_nutrient,initial_bacteria_1,[step],count turtles,count turtles with [color = pink],count turtles with [color = sky],total_biomass,total_nutrient,total_end_product
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,24,6,2,4,147.7655312,480324.3683,174.405566
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,20,8,6,2,322.4000351,479919.7062,580.2902076
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,23,5,3,2,175.693947,480161.0191,338.9808102
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,23,5,3,2,182.1328551,480199.3759,299.4600666
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,9,6,5,1,202.5443908,480301.6771,198.3228889
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,25,6,2,4,149.5760086,480312.5111,185.8638767
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,21,9,8,1,326.9454947,479919.0027,580.9866422
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,24,5,3,2,176.2535682,480142.8868,357.113111
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,10,6,5,1,209.2350594,480273.8794,226.120573
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,24,5,3,2,181.7522465,480181.3087,317.3281979
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,26,6,2,4,153.3669814,480299.5541,198.643847
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,25,6,4,2,186.4423951,480119.8037,380.1962328
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,11,7,6,1,224.9813675,480241.5131,258.4868919
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,22,9,8,1,331.4022539,479878.3017,621.6793636
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,27,6,2,4,156.7199644,480286.1623,211.6542337
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,21,8,6,2,324.782108,479880.5345,619.4560705
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,25,6,4,2,189.7319327,480158.8466,339.4897303
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,26,6,4,2,196.4949614,480095.2808,404.7191153
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,12,8,7,1,237.6263107,480208.8354,291.1646269
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,28,6,2,4,155.7984582,480274.7254,222.7441704
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,20,4,3,1,110.0916498,480343.4117,156.5882393
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,23,10,9,1,350.6478229,479829.9823,669.9892122
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,22,8,6,2,333.2261903,479840.6723,659.2895636
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,27,6,4,2,198.4615296,480073.3401,426.6595688
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,13,8,7,1,257.5928142,480173.4414,326.5585585
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,29,6,2,4,156.9491741,480262.8397,234.5275265
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,26,7,5,2,192.4560931,480136.8294,361.2178485
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,23,8,6,2,330.6015734,479802.2532,697.6652483
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,28,6,4,2,197.5707152,480051.7307,448.2686176
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,21,4,3,1,120.2574554,480327.0517,172.9482341
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,30,6,2,4,166.6703235,480246.9531,250.2414914
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,14,8,7,1,283.7084015,480131.1584,368.8416271
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,24,12,11,1,368.596796,479778.1833,721.7856078
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,29,6,4,2,202.6900265,480028.6786,471.3201635
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,24,9,7,2,343.1642031,479757.8361,741.9516242
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,27,8,6,2,201.2694048,480112.7117,385.0146345
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,31,6,2,4,166.874303,480232.5359,264.5283495
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,15,8,7,1,290.1745311,480092.5092,407.4907948
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,25,14,13,1,391.3080267,479723.3199,776.6346542
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,30,6,4,2,207.5890945,480005.0258,494.9691475
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,28,8,6,2,218.8742972,480084.5102,412.9946466
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,25,10,8,2,351.7968627,479713.3914,786.2240408
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,32,7,3,4,173.0898858,480216.3576,280.369629
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,22,4,3,1,127.4710544,480310.2865,189.7132877
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,16,8,7,1,295.2007587,480053.4917,446.5082628
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,31,6,4,2,208.8575897,479981.0291,518.9474694
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,26,14,13,1,422.0289652,479663.9373,835.9632945
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,33,7,3,4,173.5202881,480200.9669,295.6650966
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,29,8,6,2,227.3006266,480057.9866,439.3803209
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,32,6,4,2,214.932532,479954.3929,545.5781082
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,17,8,7,1,302.1537779,480014.0694,485.9304548
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,26,10,8,2,362.6333176,479669.2592,830.2935784
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,27,15,14,1,452.9458644,479599.7971,899.9388919
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,34,7,3,4,179.7974516,480183.7914,312.7281107
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,33,6,4,2,217.696045,479930.3168,569.6468731
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,18,8,7,1,303.4331216,479974.0014,525.9979659
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,30,8,6,2,243.6063948,480028.2429,468.9818339
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,35,7,3,4,185.0232643,480167.0401,329.0937881
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,28,15,14,1,468.5432513,479534.9297,964.500705
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,27,10,8,2,373.8892411,479621.8964,877.4770848
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,34,6,4,2,217.5232848,479906.7956,593.1594799
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,19,9,8,1,311.8302048,479932.1275,567.8715063
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,31,8,6,2,246.4427882,480000.1828,496.941585
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,36,7,3,4,188.626409,480149.2277,346.7895714
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,35,6,4,2,220.230463,479883.3542,616.565014
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,20,10,9,1,329.2071818,479887.1084,612.8905969
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,37,8,4,4,199.5154067,480128.4792,367.2888429
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,32,8,6,2,260.0502031,479966.9466,530.0910396
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,23,4,3,1,129.5685633,480294.0816,205.9168542
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,29,16,15,1,490.7990523,479467.0883,1032.108954
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,36,7,5,2,226.422716,479855.2178,644.5869903
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,21,10,9,1,340.9263972,479840.9918,659.0070966
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,28,10,8,2,378.5797838,479575.7526,923.5488303
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,38,8,4,4,214.1019466,480105.3146,390.1409057
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,33,8,6,2,274.029453,479932.7474,564.2427251
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,37,7,5,2,233.501848,479826.389,673.3749016
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,24,4,3,1,132.2818373,480277.7209,222.2773266
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,30,16,15,1,524.1819788,479391.8122,1107.219912
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,39,8,4,4,221.1787757,480082.9518,412.331703
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,22,10,9,1,357.2922384,479793.441,706.5579071
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,38,7,5,2,236.007327,479800.4694,699.2775344
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,29,11,9,2,387.2412476,479527.1101,972.163515
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,34,8,6,2,282.14143,479897.5138,599.4420726
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,40,8,4,4,227.8027651,480059.4555,435.7065919
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,39,8,6,2,240.9487139,479770.9573,728.7841252
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,23,10,9,1,372.5220945,479743.9984,756.0004349
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,31,16,15,1,549.9947936,479316.6323,1182.198157
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,30,11,9,2,393.5099002,479477.5821,1021.602998
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,25,4,3,1,136.8081909,480260.3111,239.6860854
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,41,8,4,4,230.8668011,480036.8032,458.1610659
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,40,8,6,2,253.7369961,479739.8867,759.8526276
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,35,8,6,2,288.8510326,479865.5738,631.3205974
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,24,10,9,1,382.0091213,479693.4473,806.5504763
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,31,11,9,2,403.2166588,479425.1334,1073.789769
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,32,16,15,1,569.24022,479241.0533,1257.343917
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,26,4,3,1,141.0125095,480242.5312,257.4655188
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,19,12,11,1,497.6046431,479652.3673,847.3717802
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,42,8,4,4,232.9399022,480014.139,480.6976893
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,41,8,6,2,260.2813636,479706.932,792.8065024
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,36,8,6,2,286.3289291,479836.496,660.2992697
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,25,10,9,1,396.1433233,479639.1127,860.8846579
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,32,12,10,2,422.7443205,479367.577,1131.222852
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,33,16,15,1,595.655627,479159.8029,1337.452906
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,27,4,3,1,143.1152528,480225.0253,274.9694619
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,43,8,4,4,235.9498375,479990.2539,504.4790331
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,42,8,6,2,265.6525346,479674.0182,825.7168402
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,26,10,9,1,415.9750653,479581.3995,918.5976227
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,37,10,8,2,298.0212162,479800.38,696.1964231
6,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,1,44,9,5,4,240.1990676,479964.871,529.8152872
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,43,8,6,2,270.4590037,479641.32,858.4142566
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,33,12,10,2,437.6663356,479310.8733,1187.641959
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,28,5,4,1,150.8985671,480205.5842,294.4058756
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,34,18,17,1,621.8873768,479071.7643,1424.791615
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,27,11,10,1,422.2105349,479529.2408,970.7562663
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,38,11,9,2,312.8804525,479760.8978,735.4106277
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,20,12,11,1,508.7499145,479586.8224,912.8926677
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,34,12,10,2,444.179138,479256.0885,1242.309491
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,29,5,4,1,156.8854899,480186.2325,313.7299267
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,21,13,12,1,536.5644394,479512.8425,986.8502843
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,35,18,17,1,655.6402936,478979.7613,1516.379251
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,30,5,4,1,158.1661543,480167.3615,332.5130612
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,39,11,9,2,334.2261053,479716.2624,779.7920696
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,35,13,11,2,460.4637894,479197.0511,1301.21703
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,22,14,13,1,555.0103519,479439.5002,1060.167732
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,28,11,10,1,431.5735851,479470.6536,1029.343422
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,36,19,18,1,710.0821497,478875.8012,1618.748464
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,36,13,11,2,477.119934,479136.6572,1361.482089
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,40,12,10,2,354.9542357,479669.3453,826.4636948
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,23,16,15,1,579.0072585,479363.0042,1136.644813
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,31,5,4,1,167.0608809,480144.8124,354.7730378
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,29,11,10,1,442.5927135,479414.2005,1085.796513
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,37,13,11,2,484.8295298,479077.2952,1420.678849
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,24,17,16,1,607.5465232,479279.6266,1219.902628
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,32,5,4,1,175.2132812,480121.2569,377.8540348
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,41,13,11,2,375.9111281,479619.1234,876.4125633
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,38,13,11,2,498.2641926,479012.3582,1485.288854
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,37,19,18,1,734.8405227,478778.1323,1715.572556
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,25,17,16,1,630.5863136,479195.001,1304.01391
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,30,11,10,1,454.198107,479351.7439,1148.253141
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,33,5,4,1,181.5776091,480098.0864,400.2015563
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,39,14,12,2,509.8229395,478946.8406,1550.483741
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,38,19,18,1,751.6650856,478679.1892,1813.028721
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,26,18,17,1,653.509286,479108.9335,1389.891889
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,42,13,11,2,408.8612893,479564.7633,930.6050329
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,34,5,4,1,187.0498214,480075.4258,422.0615058
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,31,11,10,1,472.2324096,479286.0751,1213.921868
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,40,15,13,2,535.8152078,478875.63,1621.399449
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,27,20,19,1,685.3130161,479013.0676,1485.584128
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,43,13,11,2,424.4854104,479510.1576,985.0264508
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,35,5,4,1,192.4161588,480049.954,446.9931368
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,41,16,14,2,553.8341669,478800.9412,1695.882768
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,32,11,10,1,477.9908389,479225.7907,1274.206232
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,44,13,11,2,447.2468809,479450.6307,1044.372686
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,28,20,19,1,737.664008,478908.3681,1590.005737
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,36,6,5,1,196.7020046,480024.8716,471.5580214
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,42,17,15,2,573.2352631,478725.6827,1770.82634
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,45,15,13,2,474.6195268,479385.0412,1109.763731
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,33,11,10,1,487.4739469,479160.6935,1339.303504
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,29,20,19,1,756.5996287,478811.4945,1686.119991
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,37,6,5,1,201.3252421,480000.2683,495.6903827
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,44,8,6,2,282.3612886,479605.1031,894.6264971
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,43,17,15,2,592.5991304,478645.9283,1850.372155
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,46,15,13,2,500.5726464,479317.2445,1177.421418
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,30,20,19,1,780.3003975,478706.5613,1789.576072
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,34,11,10,1,502.6272758,479091.2047,1408.79211
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,44,18,16,2,617.4073231,478564.112,1931.83503
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,45,9,7,2,296.4034071,479565.9978,933.7174386
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,38,6,5,1,211.990359,479971.8855,523.6593882
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,47,17,15,2,520.8225936,479246.627,1247.903582
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,31,20,19,1,817.0765196,478596.1716,1896.748744
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,46,9,7,2,304.7362961,479527.6688,972.0271974
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,45,19,17,2,658.3275999,478470.5705,2024.464604
1,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,1,39,6,5,1,221.0974187,479941.7952,553.1091412
3,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,3,35,11,10,1,510.2875873,479025.6295,1474.367155
2,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,2,48,17,15,2,551.5398989,479171.0079,1323.304919
4,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,4,39,20,19,1,797.3332124,478565.7584,1924.554424
5,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,1,0.25,0.04,300,5,32,20,19,1,840.5035252,478485.3874,2003.976261
7,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,2,47,9,7,2,313.5149092,479488.539,1011.101216
8,0,50,500,200,1.8,10,3,0.5,0.5,"""Batch""",901200,2,0.25,0.04,300,3,46,20,18,2,687.9678307,478381.2356,2111.252202
